sku;name;tags;images;description;categories;originalCategory;weight;length;width;height;brand;type;published;Visibility in catalog;is_featured
SP1000W;1000W INVERTER WITH 12V100AH BAT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/sp1000w-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/sp1000w.jpg;"<p><strong>&nbsp;1000W INVERTER WITH 12V100AH BAT- SP1000W</strong></p><p><strong>TBYTE</strong></p><p><span data-teams=""true""><strong>Battery Type: Lead Acid Battery</strong></span></p><p><strong>Integrated Photovoltaic Power Point Energy Storage System</strong></p><p><strong>Intelligent Charge and Discharge Management System Function</strong></p><p><strong>Effectively Protect the Battery Charge and Discharge</strong></p><p><strong>Colorful and Bright Display, Visually Display the Working Status of the Machine</strong></p><p><strong>Output Overload, Overvoltage, Over Temperature, Short Circuit</strong></p><p><strong>Intelligent Protection</strong></p><p>Output Pure Sine Wave, Strong Load Capacity</p><p>Built-In Solar Charge Controller, High Charging Efficiency</p><p><strong>Adjustable Switching Mode, DC, AC, Solar Priority Mode</strong></p><p><strong>Solar Power Inverter Combined PV Controller &amp; Battery</strong></p><p><strong>Model: SP0312-55P SP0512-55P SP1012-100P SP1524-100M SP2024-200M</strong></p><p><strong>Inverter</strong></p><p><strong>Battery Voltage: 12V 24V</strong></p><p><strong>In-Built Battery Specification: 55AH 55AH 100AH/12V 100AH/12V*2 200AH/12V*2</strong></p><p><strong>Rated Power:&nbsp;</strong>300W 500W 1000W 1500W 2000W</p><p><strong>Output Voltage: &nbsp;</strong>110VAC/220VAC</p><p><strong>Output Frequency:&nbsp;</strong>50/60Hz</p><p><strong>Output Waveform:&nbsp;</strong>Pure Sine Wave</p><p><strong>Charge By A Means Supply</strong></p><p><strong>Rated Voltage:</strong> 110VAC/220VAC?x means an optional function</p><p><strong>Charge Current:&nbsp;</strong>6A 8A 12A 15A 20A</p><p><strong>Solar Input</strong></p><p><strong>Maximum Photovoltaic Voltage (VDC):&nbsp;</strong>=25V =145V</p><p><strong>Charge Voltage (VDC:&nbsp;</strong>13.7V 27.4V</p><p><strong>Rated Charge Current(A)</strong>: (PWM)5-10A (MPPT)30A (MPPT)60A</p><p><strong>Maximum Power(Wp):&nbsp;</strong>360Wp 800Wp 1600Wp</p><p><strong>Voltage Of Overcharge Voltage (VDC):&nbsp;</strong>=25V =145V</p><p><strong>Voltage Of Overcharge Recovery (VDC):</strong><strong>&nbsp;</strong>14.0V 28.0V</p><p><strong>Voltage Of Floating Charge (VDC):&nbsp;</strong>13.7V 27.4V</p><p><strong>DC Output</strong></p><p><strong>Voltage Of High-Voltage Protection (VDC):&nbsp;</strong>16V 32V</p><p><strong>Voltage Of High-Voltage Recovery (VDC):&nbsp;</strong>15.2V 30.4V</p><p><strong>Voltage Of Low-Voltage Recovery (VDC):&nbsp;</strong>13V 26V</p><p><strong>Voltage Of Low-Voltage Protection (VDC):&nbsp;</strong>11V 22V</p><p><strong>5VDC USB Output Port5VDC USB:&nbsp;</strong>2units/MAX 2A</p><p><strong>12VDC Output Port12VDC:&nbsp;</strong>2 DC Ports (MAX 2A)</p><p><strong>Starting Temperature Of The Exhaust Fan:</strong> 45</p><p><strong>Ambient Temperature For Operation:</strong> 0-4</p><p><strong>Ambient Temperature For Storage:&nbsp;</strong>-25-55</p><p><strong>Operation/Storage Conditions/:&nbsp;</strong> 0-90% (no condensation)</p><p><strong>External Dimensions:</strong> D x W x H(mm) 423 x 260 x 453 x 430x380 x 534 x 555 x 515 x 540</p><p><strong>Packing Dimensions:&nbsp;</strong>D x W x H(mm) 520 x 370 x 520 x 545 x 480 x 620 x 640 x 600 x 695</p><p><br></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Power Solutions > Inverters;UPS > INVERTER;;;;;TBYTE;simple;1;visible;0
SP500W;500W TROLLEY INVERTER WITH 12V 65AH BAT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/sp500w-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/sp500w.jpg;"<p><strong>TBYTE 500W TROLLEY INVERTER WITH 12V 65AH BAT - SP500W</strong></p><p><strong><strong>Battery Type: Lead Acid Battery</strong>&nbsp;</strong></p><p><strong>Integrated Photovoltaic Power Point Energy Storage System</strong></p><p>Intelligent Charge and Discharge Management System Function, effectively protect the Battery Charge and Discharge</p><p>Colorful and bright Display, visually Display the working status of the machine</p><p><strong>Output Overload, Overvoltage, Overtemperature, short circuit intelligent protection</strong></p><p><strong>Output pure sine wave, strong Load Capacity</strong></p><p><strong>Built-In Solar Charge Controller, High Charging efficiency</strong></p><p>Adjustable Switching Mode, DC, AC, Solar priority Mode</p><p><strong>Solar Power Inverter Combined PV Controller &amp; Battery</strong></p><p><strong>Model: SP0512-55P</strong></p><p>&nbsp;<strong>Battery Voltage:&nbsp;</strong>12V 24V</p><p><strong>In-Built Battery Specification:&nbsp;</strong>65AH</p><p><strong>Rated Power:&nbsp;</strong>500W</p><p><strong>Output Voltage:&nbsp;</strong>110VAC/220VAC</p><p><strong>Output Frequency:&nbsp;</strong>50/60Hz</p><p><strong>Output Waveform:&nbsp;</strong>Pure Sine Wave</p><p><strong>Charge By A Mians Supply</strong></p><p><strong>Rated Voltage 110VAC/220VAC&nbsp;</strong><strong>(* means an optional function</strong><strong>)</strong></p><p><strong>Charge Current:&nbsp;</strong>8A</p><p><strong>Solar Input</strong></p><p><strong>Maximum Photovoltaic Voltage (VDC)&nbsp;</strong>=25V</p><p><strong>Charge&nbsp;</strong><strong>Voltage (VDC):&nbsp;</strong>13.7V</p><p><strong>Rated Charge Current (A)</strong><strong>: (</strong>PWM)5-10A</p><p><strong>Maximum Power(Wp</strong><strong>):&nbsp;</strong>360Wp</p><p><strong>Voltage Of Overcharge Protection(VDC):</strong>14.2V</p><p><strong>Voltage Of Overcharge Recovery(VDC):</strong> 14.0V</p><p><strong>Voltage Of Floating Charge(VDC):</strong> 13.7V</p><p><strong>DC Output</strong></p><p><strong>Voltage Of High-Voltage Protection(VDC):</strong> 16V</p><p><strong>Voltage Of High-Voltage Recovery(VDC):</strong> 15.2V</p><p><strong>Voltage Of Low-Voltage Recovery(VDC)</strong>:13V</p><p><strong>Voltage Of Low-Voltage Protection(VDC):</strong> 11V</p><p><strong>5VDC USB Output Port 5VDC USB:</strong>&nbsp; 2units/MAX 2A</p><p><strong>12VDC Output Port 12VDC:</strong> 2 DC Ports (MAX 2A)</p><p><strong>Starting Temperature Of The Exhaust Fan:</strong> &gt;45</p><p><strong>Ambient Temperature For Operation:</strong> 0-40</p><p><strong>Ambient Temperature For Storage</strong>: -25-55</p><p><strong>Operation/Storage Conditions/ :</strong> 0-90%(No Condensation)</p><p><strong>External Dimensions:</strong> D x W x H(mm) 423 x 260 x 453</p><p><strong>Packing Dimensions:</strong> D x W x H(mm) 520 x 370 x 520</p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p><br></p>";Computers Laptops & Electronics > Power Solutions > Inverters;UPS > INVERTER;;;;;TBYTE;simple;1;visible;0
SY1500W;1500W INVERTER WITH 12V 120AH BAT;;https://www.micropointsa.co.za/assets/images/products/midrand/original/sy1500w.jpg;;Computers Laptops & Electronics > Power Solutions > Inverters;UPS > INVERTER;;;;;TBYTE;simple;1;visible;0
TAB10;"8""CAPACITIVE 1GHZ 512RAM 4GB STORAGE";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab10.jpg;;"Computers Laptops & Electronics > Tablets > 8"" Tablets";"TABLETS > 8"" TABLETS";;;;;MICROWORLD;simple;1;visible;0
TAB11;"ZENITHINK C91 UPGRADE 10"" ANDROID TAB";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab11.jpg;;Computers Laptops & Electronics > Tablets > Accessories;TABLETS > ACCESSORIES;;;;;MICROWORLD;simple;1;visible;0
TAB14;"KIMDECENT N8000 5"" ANDROID TABLET";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab14.jpg;"<p><strong>KIMDECENT N8000 5"" ANDROID TABLET:</strong> <strong>TAB14</strong></p><p><strong>Product Features</strong>:</p><p>&nbsp;Kimdecent N8000 Android 4.0 3G phone MTK 6575 Cortex A9 1GHz Dual sim card</p><p>Dual Camera 5 inch Capacita N8000 5"" Capacitive unlocked Android 4.0</p><p>Smart Phone MTK6575 Cortex A9 1GHz Dual SIM Cell Phone with GPS WIFI TV Android 4.0 ICS Smartphone Dual SIM cards</p><p>Unlocked and quadband for worldwide use 3G WCMDA 2100MHz Build-in 5 inch</p><p>&nbsp;Capacitance Multi-Touchscreen WiFi 802.11b/g/n Wireless network</p><p>Bluetooth 2.1 Build-in GPS Navigation/ Analog TV Receiver</p><p>CPU: MediaTek 6575 Cortex A9 1.0GHz Dual Cameras 0.3MP/5.0MP Google Play Facebook,</p><p>&nbsp;Twitter, Market Place, Messenger &amp; More</p><p><br></p>";"Computers Laptops & Electronics > Tablets > 5"" Tablets";"TABLETS > 5"" TABLETS";;;;;MICROWORLD;simple;1;visible;0
TAB16-P;10.95',12GB+256GB, LTE, ANDROID 14;;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab16-p-4.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab16-p-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab16-p.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab16-p-3.jpg;"<p><strong>10.95',12GB+256GB,LTE,ANDROID 14 - TAB16-P</strong></p><p><strong>Blackview Tab 16 Pro Tablet</strong></p><p><strong>Built To Make All 11-inch Pro: More Screen</strong></p><p><strong>Larger 24GB RAM. Latest Android 14 OS.</strong></p><p>View Wilder. Run Faster. Work, Learn, Play Smarter</p><p><strong>Specifications</strong></p><p><strong>Blackview Tab 16 Pro</strong></p><p><strong>Model:</strong> Tab 16 Pro</p><p><strong>Color:</strong> Nightfall Grey</p><p><strong>Dimension</strong>: 256.75 x 167 x 7.45mm</p><p><strong>Weight:</strong> 503g</p><p><strong>Display: 11-inch 1200 x 1920 IPS 83% Screen-To-Body Ratio</strong></p><p><strong>CPU: Unisoc Tiger T616; Octa-Core</strong></p><p><strong>RAM &amp; ROM: 12GB + 256GB, LPDDR4X+UFS2.2, Up to 16GB Expansion</strong></p><p><strong>SIM Slot:&nbsp;</strong>Dual; 2 x SIMs / 1 x SIM + 1 x TF Card</p><p><strong>Max TF Card Capacity: 1TB</strong></p><p><strong>OS: Doke OS_P 4.0 Based on Android 14</strong></p><p><strong>Rear Camera:</strong> 13MP (Samsung) +2MP Depth Camera</p><p><strong>Front Camera: 8MP</strong></p><p><strong>Battery Capacity: 7700mAh; 18W Fast Charge</strong></p><p><strong>Speaker:</strong> 2016 x 2PCS; Box Speakers</p><p><strong>Wi-Fi:&nbsp;</strong>2.4/5GHz (802.11 a/b/g/n/ac )</p><p><strong>Navigation:</strong> GPS + Glonass + Beidou + Galileo</p><p><strong>Connectivity</strong>&nbsp; &nbsp; &nbsp;</p><p><strong>2G Bands:</strong> 850/900/1800/1900</p><p><strong>3G Bands:</strong> WCDMA1/8</p><p><strong>4G Bands</strong>: FDD: B1/B3/B7/B8/B19/B20 TDD: B40/41</p><p><strong>Accessories Included:&nbsp;</strong><strong>Wired Earphones, Stylus Pen, Screen Protector and Tablet Cover</strong></p><p><strong>Warranty: 1 Year&nbsp;</strong></p><p><br></p><p><br></p><p><br></p>";"Computers Laptops & Electronics > Tablets > 10"" Tablets";"TABLETS > 10"" TABLETS";;;;;BLACKVIEW;simple;1;visible;0
TAB18;"12"",OCTA 12/256, 16/8MP, 8800MAH, GREY";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab18-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab18.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab18-2.jpg;"<p><strong>12"", OCTA&nbsp;12/256, 16/8MP,8800MAH, GREY - TAB18</strong></p><p><strong>Model: Tab 18</strong></p><p><strong>Dimensions:&nbsp;</strong>277.6 x 173.2 x 7.9</p><p><strong>Weight:&nbsp;</strong>632g</p><p><strong>Display: 12-inch, FHD+ IPS 1200x2000 Resolution</strong></p><p><strong>OS: Doke OS_p 4.0 Based on Android 13</strong></p><p><strong>CPU: MediaTek Helios G99 |&nbsp;</strong><span style=""background-color: initial;""><strong>Octal Core</strong></span></p><p><strong>RAM: 12GB - Up to 12GB RAM expansion</strong></p><p><strong>ROM: 256GB - Max TF Card Capacity 1TB</strong></p><p>SIM Slot: Dual Hybrid Card Slots; 1xSIM + 1 TF / 2xSIM</p><p><strong>Front &amp; Rear Camera:&nbsp;</strong>8MP Samsung Front | 16MP SK Hynix Rear</p><p><strong>Battery Capacity:&nbsp;</strong>8800mAh; 33W Fast Charge</p><p><strong>Speaker:&nbsp;</strong>2712T2.35 (Harmon Karson) x 4pcs</p><p><strong>Navigation:&nbsp;</strong>GPS /Glonass /Galileo /Beidou</p><p><strong>Connectivity: 2G: B2/B3/B5/B8</strong></p><p><strong>3G: B1/B8</strong></p><p><strong>4G: FDD: B1/B3/B7/B8/B20/B40</strong></p><p><strong>WiFi: 2.4/5GHz (802.11 a/b/g/n/ac)</strong></p><p><br></p><p><br></p>";"Computers Laptops & Electronics > Tablets > 12"" Tablets";TABLETS > 12 INCH TABLETS;;;;;BLACKVIEW;simple;1;visible;0
TAB60;"BLACKVIEW 8.68"" ,4GB+128GB, ANDROID13";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab60-3.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab60-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tab60.jpg;"<p><strong>&nbsp;BLACKVIEW 8.68 ,4GB+128GB, ANDROID13 -TAB60</strong></p><p><strong>&nbsp;Blackview Tab 60, 4GB/128GB, Smart Tablet</strong></p><p><strong>&nbsp;Product: TAB 60</strong></p><p><strong>&nbsp;Color: Grey</strong></p><p><strong>Dimension</strong>: 211.7 x 124.4 x 8.4mm</p><p><strong>Weight</strong>: 338g</p><p><strong>&nbsp;OS: Doke OS P 30 Based on Android 13</strong></p><p><strong>&nbsp;Display: 8.68-inch. HDIPS800 x 1340 Resolution</strong></p><p>CPU: Octa-Core UNISOC Tiger T606</p><p><strong>&nbsp;RAM &amp; ROM: 4GB/6GB RAM + 128GB ROM</strong></p><p><strong>&nbsp;Max TF Card Capacity: 1TB</strong></p><p><strong>&nbsp;Sim Slot: Dual Hybrid Card Slots; 1 x SIM +1TF/2SIM</strong></p><p><strong>Battery Capacity:&nbsp;</strong>6050mAh</p><p><strong>Cameras:</strong> 5MP Front +8MP Sony IMX319</p><p><strong>Network Connecti</strong><strong>vity: GSM: B2/B3/B5/B8 WCDMA: B1/B8 LTE: FDD: B1/B3/B7/B8/B20 TDD: B40</strong></p><p><strong>&nbsp;Wi-Fi &amp; Bluetooth: 2.4/5GHz (802.11a/b/g/n/ac):BT5.0</strong></p><p><strong>Earphone Type:&nbsp;</strong>3.5mm Jack</p><p><strong>Navigation</strong>: GPS + Glonass + Beidou + Galileo</p><p><strong>Speaker:</strong> 1217 2pcs, Smart-K Box</p><p><strong>Whats Included</strong></p><p><strong>1 x Tab 60 Pro&nbsp;</strong></p><p><strong>1 x Charger And Cable&nbsp;</strong></p><p><strong>1 x Screen Protector&nbsp;</strong></p><p><strong>1 x Cover&nbsp;</strong></p><p><strong>1 x Wireless Earphones</strong></p><p><strong>1 x Wireless Keyboard</strong></p><p><strong>&nbsp;</strong></p>";"Computers Laptops & Electronics > Tablets > 8"" Tablets";"TABLETS > 8"" TABLETS";;;;;BLACKVIEW;simple;1;visible;0
TAB60-P;"10.1"" TABLET PREMIUM BUNDLE";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab60-p.jpg;"<p><strong>10.1,OCTA CORE, 8/128GB,8/5MP,7000MAH - TAB60-P</strong></p><p><strong>Black View Tab 60 Pro</strong></p><p><strong>Network Technology: GSM / HSPA / LTE</strong></p><p><strong>Body Dimensions:&nbsp;</strong>242.7 x 161.5 x 8.5 mm (9.56 x 6.36 x 0.33 in)</p><p><strong>Weight: &nbsp;</strong>543 g (1.20 lb)</p><p><strong>SIM: Nano-SIM + Nano-SIM</strong></p><p><strong>Display&nbsp;</strong></p><p><strong>Type: IPS LCD</strong></p><p><strong>Size: 10.1 inches, 295.8 cm2 (-75.5% screen-to-body ratio)</strong></p><p><strong>Resolution:&nbsp;</strong>800 x 1280 Pixels, 16:10 Ratio (-149 ppi density)</p><p><strong>Platform &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p><p><strong>OS: Android 14, DokeOS_P 4.0</strong></p><p><strong>Chipset: Unisoc T606 (12 nm)</strong></p><p><strong>CPU: Octa-Core (2x1.6 GHz Cortex-A75 &amp; 6x1.6 GHz Cortex-A55)</strong></p><p><strong>GPU:&nbsp;</strong>Mali-G57 MP1</p><p><strong>Memory &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p><p><strong>Card Slot: Micro SDXC (uses shared SIM slot)</strong></p><p><strong>Internal: 256GB 8GB RAM</strong></p><p><strong>UMCP</strong></p><p><strong>Main Camera &nbsp; &nbsp;&nbsp;</strong></p><p><strong>Single: 8 MP</strong></p><p><strong>Features: LED flash</strong></p><p><strong>Video:&nbsp;</strong>1080p@30fps</p><p><strong>Selfie Camera &nbsp;&nbsp;</strong></p><p><strong>Single: 5 MP</strong></p><p><strong>Video:&nbsp;</strong>720p@30fps</p><p><strong>Sound &nbsp;&nbsp;</strong></p><p><strong>Loudspeaker:&nbsp;</strong>Yes, with Stereo Speakers</p><p><strong>3.5mm Jack:&nbsp;</strong>Yes</p><p><strong>Comms&nbsp;</strong></p><p><strong>WLAN: Wi-Fi 802.11 a/b/g/n/ac, Dual Band</strong></p><p><strong>Bluetooth:&nbsp;</strong>5.0, A2DP</p><p><strong>Positioning:&nbsp;</strong>GPS, GLONASS, GALILEO, BDS</p><p><strong>NFC:&nbsp;</strong>No</p><p><strong>Radio</strong>: FM Radio</p><p><strong>USB: USB Type-C, OTG</strong></p><p><strong>Features &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</strong></p><p><strong>Sensors:&nbsp;</strong>Accelerometer</p><p><strong>Battery&nbsp;</strong></p><p><strong>Type: Li-Ion 7700 mAh</strong></p><p><strong>Charging:&nbsp;</strong>10W Wired</p><p><strong>Misc &nbsp; &nbsp; &nbsp;</strong></p><p><strong>Colors:&nbsp;</strong>Grey</p><p><strong>INCLUDES: EARPHONES</strong></p><p><strong>KEYBOARD</strong></p><p><strong>Screen GUARD</strong></p><p><strong>CHARGING CABLE</strong></p><p><strong>CHARER AND COVER</strong></p><p><br></p><p><br></p><p><br></p><p><br></p>";"Computers Laptops & Electronics > Tablets > 10"" Tablets";"TABLETS > 10"" TABLETS";;;;;BLACKVIEW;simple;1;visible;0
TAB9;7INCH CAPACITIVE TABLET WITH 3G, GPS&BLUE;;https://www.micropointsa.co.za/assets/images/products/midrand/original/tab9.png;;"Computers Laptops & Electronics > Tablets > 7"" Tablets";"TABLETS > 7"" TABLETS";;;;;MICROWORLD;simple;1;visible;0
TABHOLD;ADJUSTABLE PHONE/TAB HOLDER FOR CARS;;https://www.micropointsa.co.za/assets/images/products/midrand/original/tabhold.jpg;<p><strong>ADJUSTABLE PHONE/TAB HOLDER FOR CARS - TABHOLD</strong></p><p>Vehicle mounted mobile rack</p><p>Can rotate 360 degrees</p><p>Material ABS + EVA foam</p><p><strong>Scalable :</strong> range 5cm to 8cm</p><p><strong>Applicable type :</strong> horizontal, vertical rectangle blade</p>;Computers Laptops & Electronics > Tablets > Accessories;TABLETS > ACCESSORIES;;;;;MICROWORLD;simple;1;visible;0
TC-07-R;"TABLET COVER 7"" RED";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tc-07-r.jpg;;Computers Laptops & Electronics > Tablets > Accessories;TABLETS > ACCESSORIES;;;;;MICROWORLD;simple;1;visible;0
TL_MF2075;"TUFF-LUV TEMPERERED GLASS LENOVO M10 10""";;https://www.micropointsa.co.za/assets/images/products/midrand/original/tl_mf2075.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/tl_mf2075-2.jpg;;Computers Laptops & Electronics > Tablets > Accessories;TABLETS > ACCESSORIES;;;;;TUFF-LUV;simple;1;visible;0
TXE020;8 PORT 10/100  SWITCH;;https://www.micropointsa.co.za/assets/images/products/midrand/original/txe020.jpg;"<p><strong>8 PORT 10/100 NETWORK SWITCH - TXE020</strong></p><p><strong>Product specification</strong></p><p><strong>Model number:&nbsp;</strong>TXE020</p><p><strong>Chipset:&nbsp;</strong>IP178G</p><p><strong>Port number:&nbsp;</strong>8 port 10/100M Auto MDI-MDIX RJ45</p><p><strong>Standard:&nbsp;</strong>IEEE 802.3,IEEE 802.3u,IEEE 802.3 x IEEE 802.3az</p><p><strong>Network Media:&nbsp;</strong>10Base-T,cat3 or above UTP,10Base-Tx,cat5 UTP</p><p><strong>Data Rate:&nbsp;</strong>10/100M</p><p><strong>Forwarding Rate: 10&nbsp;</strong>Mbps / 14,880 pps ,100 Mbps / 148,800 pps</p><p><strong>LED Indicator:&nbsp;</strong>10/100Mbps(Link/Act),Power</p><p><strong>Dimension:&nbsp;</strong>159 x 71 x 30mm</p><p><strong>Power Input:&nbsp;</strong>DC5V/500mA</p><p><strong>Power Consumption:&nbsp;</strong>Max1.5W</p><p><strong>Environment</strong></p><p><strong>Operating Temperature:&nbsp;</strong>0 - 40</p><p><strong>Relative Humidity:&nbsp;</strong>10%-90% (non-condensing)</p><p><strong>Storage Temperature:&nbsp;</strong>-40 - 70</p><p><strong>Relative Humidity:&nbsp;</strong>5%-90% (non-condensing)</p><p><strong>Chipset Feature :</strong></p><p>8 port Embedded 10/100 PHY Switch Controller</p><p>Support 8 100BaseTX or 6 100Base TX + 2 FX</p><p>Support Auto MDI-MDIX function</p><p>Power Management Tool (PWMT)</p><p>APS, auto-power saving while Link-off</p><p>IEEE 802.3az protocol based power saving &amp; 10Mbps Te for 10Mbps</p><p>WOL+, light traffic power saving - PWD, force-off power saving</p><p>Support Auto Factory Test (AFT)</p><p>Single Power 3.3V supply</p><p>Built in Vcore Regulator</p><p>Two Priority queues per port</p><p>Support 802.1p &amp; DiffServ based QoS</p><p>QoS</p><p>Port base</p><p>802.1p</p><p>IP DiffServ IPV4/IPV6</p><p>TCP/UDP port number</p><p>Pins configure ports priority (VIP port)</p><p>Support max forwarding packet length 1552/1536 bytes option</p><p>Support port mirror function</p><p>Support 1k MAC address Support broadcast storm protection</p><p>Support port trunking (LACP)</p><p>Support 16 VLAN (IEEE Std 802.1q)</p><p>Port-based/Tagged-based VLAN</p><p>Support insert, remove tag</p><p>Built-in 50 ohm resistors for simplifying BOM</p><p>85nm Process</p><p><strong>Package and operation temperature</strong></p><p>IP178G: 68 Pin QFN, 0 - 70</p><p><br></p><p><br></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p><p><strong>&nbsp;</strong></p>";Computers Laptops & Electronics > Networking & Wifi > Switches;NETWORKING > SWITCHES;;;;;MICROWORLD;simple;1;visible;0
TXE051;MLINK 2.4G WIRELESS 300M ROUTER;;https://www.micropointsa.co.za/assets/images/products/midrand/original/txe051-5.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/txe051-4.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/txe051.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/txe051-2.jpg,https://www.micropointsa.co.za/assets/images/products/midrand/original/txe051-3.jpg;"<p><strong>MLINK 300M Wireless Router (No Sim Slot)</strong></p><p><strong>Model</strong>: TXE051</p><p><strong>Chipset</strong>: MT7628NN</p><p><strong>Out-power</strong>:&nbsp;</p><p align=""left"">2.4G</p><p align=""left"">802.11.b@11M:max 20dBm</p><p align=""left"">802.11.g@54m: max 16dBm</p><p align=""left"">802.11.n@HT20:16dBm</p><p>802.11.n@HT40:16dBm</p><p><strong>Date Rate:</strong></p><p>300m</p><p><strong>Channel:</strong></p><p>1-13</p><p><strong>Security Mode:</strong></p><p>WPA/WPA2/AES/TKIP &amp; AES</p><p><strong>Number of connections</strong></p><p>32 Max</p><p><strong>Interface&nbsp;</strong></p><p>WAN X 1 AND LAN X 3</p><p><strong>Antenna</strong></p><p>2 X 5dBi fixed</p><p><strong>LED Indicator</strong></p><p>POWER, WAN, LAN1, LAN2, LAN3</p><p><strong>Power Input</strong></p><p>DC5V/1A</p><p><strong>Power Consumption</strong></p><p>Max 1.8W</p><p><strong>Includes</strong>: 1M Ethernet Cable, Power Adapter, Router And Manual</p><p><br></p><p><br></p>";Computers Laptops & Electronics > Networking & Wifi > Routers & Mesh;NETWORKING > ROUTERS;;;;;MLINK;simple;1;visible;0
